time, omega, abs(psi(t)), arg(psi(t)), abs(psi(omega)), arg(psi(omega))
2.00900e+02,1.26166e+01,1.04084e-01,-2.10213e-01,1.46224e-01,3.61342e-02
2.01000e+02,1.26229e+01,9.33998e-02,6.86854e-02,1.46169e-01,3.65011e-02
2.01100e+02,1.26292e+01,1.18616e-01,2.57804e-01,1.46112e-01,3.68558e-02
2.01200e+02,1.26355e+01,1.58797e-01,1.64366e-01,1.46043e-01,3.69564e-02
2.01300e+02,1.26418e+01,1.87048e-01,-6.56377e-02,1.46001e-01,3.75549e-02
2.01400e+02,1.26481e+01,1.96728e-01,-3.04733e-01,1.45954e-01,3.78986e-02
2.01500e+02,1.26543e+01,1.95055e-01,-5.10943e-01,1.45935e-01,3.82278e-02
2.01600e+02,1.26606e+01,1.88789e-01,-6.87192e-01,1.45721e-01,3.86981e-02
2.01700e+02,1.26669e+01,1.80097e-01,-8.38684e-01,1.45725e-01,3.90010e-02
2.01800e+02,1.26732e+01,1.71270e-01,-9.65836e-01,1.45679e-01,3.93471e-02
2.01900e+02,1.26795e+01,1.63746e-01,-1.07539e+00,1.45626e-01,3.96966e-02
2.02000e+02,1.26858e+01,1.57470e-01,-1.17793e+00,1.45570e-01,4.00477e-02
2.02100e+02,1.26920e+01,1.51479e-01,-1.26880e+00,1.45514e-01,4.03995e-02
2.02200e+02,1.26983e+01,1.47479e-01,-1.35093e+00,1.45457e-01,4.07516e-02
2.02300e+02,1.27046e+01,1.44334e-01,-1.43274e+00,1.45401e-01,4.11038e-02
2.02400e+02,1.27109e+01,1.42112e-01,-1.50895e+00,1.45343e-01,4.14570e-02
2.02500e+02,1.27172e+01,1.40946e-01,-1.58530e+00,1.45286e-01,4.18085e-02
2.02600e+02,1.27235e+01,1.40734e-01,-1.65844e+00,1.45229e-01,4.21608e-02
2.02700e+02,1.27297e+01,1.41849e-01,-1.73649e+00,1.45172e-01,4.25131e-02
2.02800e+02,1.27360e+01,1.43264e-01,-1.81589e+00,1.45115e-01,4.28653e-02
2.02900e+02,1.27423e+01,1.46054e-01,-1.89675e+00,1.45058e-01,4.32173e-02
2.03000e+02,1.27486e+01,1.50088e-01,-1.98524e+00,1.45001e-01,4.35693e-02
2.03100e+02,1.27549e+01,1.54738e-01,-2.08463e+00,1.44943e-01,4.39210e-02
2.03200e+02,1.27611e+01,1.59856e-01,-2.18888e+00,1.44886e-01,4.42725e-02
2.03300e+02,1.27674e+01,1.66957e-01,-2.30771e+00,1.44829e-01,4.46230e-02
2.03400e+02,1.27737e+01,1.73491e-01,-2.45219e+00,1.44774e-01,4.49947e-02
2.03500e+02,1.27800e+01,1.78363e-01,-2.61270e+00,1.44718e-01,4.53223e-02
2.03600e+02,1.27863e+01,1.81726e-01,-2.80267e+00,1.44661e-01,4.56752e-02
2.03700e+02,1.27926e+01,1.77538e-01,-3.03480e+00,1.44604e-01,4.60255e-02
2.03800e+02,1.27988e+01,1.59341e-01,2.99358e+00,1.44547e-01,4.63747e-02
2.03900e+02,1.28051e+01,1.24975e-01,2.77147e+00,1.44491e-01,4.67225e-02
2.04000e+02,1.28114e+01,8.50544e-02,2.72935e+00,1.44436e-01,4.70672e-02
2.04100e+02,1.28177e+01,6.22426e-02,3.04818e+00,1.44386e-01,4.73923e-02
2.04200e+02,1.28240e+01,7.30936e-02,-2.80035e+00,1.44312e-01,4.78022e-02
2.04300e+02,1.28303e+01,1.09974e-01,-2.72067e+00,1.44262e-01,4.81301e-02
2.04400e+02,1.28365e+01,1.48881e-01,-2.90363e+00,1.44207e-01,4.84712e-02
2.04500e+02,1.28428e+01,1.72487e-01,3.12401e+00,1.44151e-01,4.88128e-02
2.04600e+02,1.28491e+01,1.80888e-01,2.88621e+00,1.44096e-01,4.91526e-02
2.04700e+02,1.28554e+01,1.80628e-01,2.67978e+00,1.44041e-01,4.94894e-02
2.04800e+02,1.28617e+01,1.75460e-01,2.50565e+00,1.43985e-01,4.98212e-02
2.04900e+02,1.28680e+01,1.69094e-01,2.35878e+00,1.43930e-01,5.01467e-02
2.05000e+02,1.28742e+01,1.62429e-01,2.23231e+00,1.43876e-01,5.04627e-02
2.05100e+02,1.28805e+01,1.56813e-01,2.12088e+00,1.43815e-01,5.07994e-02
2.05200e+02,1.28868e+01,1.51456e-01,2.01920e+00,1.43786e-01,5.08875e-02
2.05300e+02,1.28931e+01,1.47327e-01,1.93050e+00,1.43747e-01,5.09030e-02
2.05400e+02,1.28994e+01,1.44427e-01,1.84473e+00,1.43885e-01,4.76778e-02
2.05500e+02,1.29057e+01,1.42149e-01,1.76414e+00,1.43570e-01,5.32551e-02
2.05600e+02,1.29119e+01,1.40925e-01,1.68777e+00,1.43479e-01,5.35629e-02
2.05700e+02,1.29182e+01,1.40877e-01,1.61264e+00,1.43446e-01,5.36430e-02
2.05800e+02,1.29245e+01,1.41630e-01,1.53620e+00,1.43390e-01,5.44704e-02
2.05900e+02,1.29308e+01,1.43202e-01,1.46071e+00,1.43348e-01,5.39455e-02
2.06000e+02,1.29371e+01,1.46290e-01,1.38319e+00,1.43296e-01,5.43440e-02
2.06100e+02,1.29434e+01,1.50030e-01,1.29792e+00,1.43242e-01,5.46827e-02
2.06200e+02,1.29496e+01,1.54875e-01,1.21247e+00,1.43188e-01,5.50202e-02
2.06300e+02,1.29559e+01,1.61419e-01,1.11514e+00,1.43134e-01,5.53594e-02
2.06400e+02,1.29622e+01,1.68465e-01,1.00730e+00,1.43079e-01,5.56975e-02
2.06500e+02,1.29685e+01,1.76729e-01,8.86995e-01,1.43025e-01,5.60371e-02
2.06600e+02,1.29748e+01,1.85560e-01,7.46409e-01,1.42970e-01,5.63758e-02
2.06700e+02,1.29811e+01,1.93325e-01,5.79414e-01,1.42916e-01,5.67122e-02
2.06800e+02,1.29873e+01,1.96966e-01,3.83677e-01,1.42862e-01,5.70429e-02
2.06900e+02,1.29936e+01,1.92446e-01,1.56407e-01,1.42809e-01,5.73357e-02
2.07000e+02,1.29999e+01,1.71358e-01,-8.69480e-02,1.42761e-01,5.76253e-02
2.07100e+02,1.30062e+01,1.33386e-01,-2.50097e-01,1.42756e-01,5.72263e-02
2.07200e+02,1.30125e+01,9.90911e-02,-1.71709e-01,1.42618e-01,5.88026e-02
2.07300e+02,1.30188e+01,9.58428e-02,1.27475e-01,1.42574e-01,5.89779e-02
2.07400e+02,1.30250e+01,1.26240e-01,2.57570e-01,1.42520e-01,5.92717e-02
2.07500e+02,1.30313e+01,1.65660e-01,1.26150e-01,1.42484e-01,5.96564e-02
2.07600e+02,1.30376e+01,1.90423e-01,-1.14267e-01,1.42420e-01,5.99520e-02
2.07700e+02,1.30439e+01,1.96846e-01,-3.47637e-01,1.42365e-01,6.02836e-02
2.07800e+02,1.30502e+01,1.94172e-01,-5.46885e-01,1.42311e-01,6.06157e-02
2.07900e+02,1.30565e+01,1.87233e-01,-7.18919e-01,1.42257e-01,6.09396e-02
2.08000e+02,1.30627e+01,1.78291e-01,-8.65094e-01,1.42204e-01,6.12283e-02
2.08100e+02,1.30690e+01,1.69700e-01,-9.88025e-01,1.42170e-01,6.08663e-02
2.08200e+02,1.30753e+01,1.62489e-01,-1.09598e+00,1.42105e-01,6.23811e-02
2.08300e+02,1.30816e+01,1.56208e-01,-1.19655e+00,1.42037e-01,6.24936e-02
2.08400e+02,1.30879e+01,1.50585e-01,-1.28502e+00,1.41983e-01,6.28072e-02
2.08500e+02,1.30942e+01,1.46804e-01,-1.36723e+00,1.41929e-01,6.31389e-02
2.08600e+02,1.31004e+01,1.43798e-01,-1.44745e+00,1.41874e-01,6.34756e-02
2.08700e+02,1.31067e+01,1.41877e-01,-1.52421e+00,1.41818e-01,6.38020e-02
2.08800e+02,1.31130e+01,1.40722e-01,-1.59956e+00,1.41762e-01,6.41410e-02
2.08900e+02,1.31193e+01,1.40943e-01,-1.67283e+00,1.41697e-01,6.44255e-02
2.09000e+02,1.31256e+01,1.42075e-01,-1.75242e+00,1.41756e-01,6.54666e-02
2.09100e+02,1.31319e+01,1.43656e-01,-1.83105e+00,1.41623e-01,6.53236e-02
2.09200e+02,1.31381e+01,1.46775e-01,-1.91318e+00,1.41562e-01,6.56377e-02
2.09300e+02,1.31444e+01,1.50978e-01,-2.00388e+00,1.41507e-01,6.59737e-02
2.09400e+02,1.31507e+01,1.55631e-01,-2.10461e+00,1.41452e-01,6.63172e-02
2.09500e+02,1.31570e+01,1.61091e-01,-2.21000e+00,1.41397e-01,6.66642e-02
2.09600e+02,1.31633e+01,1.68412e-01,-2.33426e+00,1.41344e-01,6.70109e-02
2.09700e+02,1.31696e+01,1.74461e-01,-2.48187e+00,1.41290e-01,6.73606e-02
2.09800e+02,1.31758e+01,1.79321e-01,-2.64688e+00,1.41236e-01,6.77105e-02
2.09900e+02,1.31821e+01,1.81619e-01,-2.84445e+00,1.41183e-01,6.80607e-02
2.10000e+02,1.31884e+01,1.75409e-01,-3.08338e+00,1.41130e-01,6.84113e-02
2.10100e+02,1.31947e+01,1.53721e-01,2.94412e+00,1.41076e-01,6.87626e-02
2.10200e+02,1.32010e+01,1.17066e-01,2.74398e+00,1.41023e-01,6.91136e-02
2.10300e+02,1.32073e+01,7.85631e-02,2.75899e+00,1.40970e-01,6.94648e-02
2.10400e+02,1.32135e+01,6.15175e-02,-3.13838e+00,1.40917e-01,6.98162e-02
2.10500e+02,1.32198e+01,7.89464e-02,-2.75402e+00,1.40864e-01,7.01677e-02
2.10600e+02,1.32261e+01,1.18079e-01,-2.74308e+00,1.40811e-01,7.05193e-02
2.10700e+02,1.32324e+01,1.54917e-01,-2.95152e+00,1.40758e-01,7.08709e-02
2.10800e+02,1.32387e+01,1.75105e-01,3.07511e+00,1.40705e-01,7.12226e-02
2.10900e+02,1.32450e+01,1.81353e-01,2.84363e+00,1.40652e-01,7.15743e-02
2.11000e+02,1.32512e+01,1.79869e-01,2.64352e+00,1.40600e-01,7.19262e-02
2.11100e+02,1.32575e+01,1.74298e-01,2.47531e+00,1.40547e-01,7.22780e-02
2.11200e+02,1.32638e+01,1.67749e-01,2.33244e+00,1.40494e-01,7.26298e-02
2.11300e+02,1.32701e+01,1.61258e-01,2.21010e+00,1.40442e-01,7.29817e-02
2.11400e+02,1.32764e+01,1.55782e-01,2.10005e+00,1.40390e-01,7.33336e-02
2.11500e+02,1.32827e+01,1.50488e-01,2.00109e+00,1.40337e-01,7.36855e-02
2.11600e+02,1.32889e+01,1.46728e-01,1.91394e+00,1.40285e-01,7.40374e-02
2.11700e+02,1.32952e+01,1.43906e-01,1.82837e+00,1.40233e-01,7.43893e-02
2.11800e+02,1.33015e+01,1.41847e-01,1.74918e+00,1.40181e-01,7.47412e-02
2.11900e+02,1.33078e+01,1.40779e-01,1.67310e+00,1.40129e-01,7.50931e-02
2.12000e+02,1.33141e+01,1.41042e-01,1.59813e+00,1.40077e-01,7.54451e-02
2.12100e+02,1.33204e+01,1.41788e-01,1.52080e+00,1.40025e-01,7.57971e-02
2.12200e+02,1.33266e+01,1.43706e-01,1.44693e+00,1.39973e-01,7.61496e-02
2.12300e+02,1.33329e+01,1.47027e-01,1.36629e+00,1.39921e-01,7.65102e-02
2.12400e+02,1.33392e+01,1.50775e-01,1.28179e+00,1.39869e-01,7.68491e-02
2.12500e+02,1.33455e+01,1.56080e-01,1.19476e+00,1.39818e-01,7.72022e-02
2.12600e+02,1.33518e+01,1.62774e-01,1.09484e+00,1.39766e-01,7.75542e-02
2.12700e+02,1.33581e+01,1.69926e-01,9.84784e-01,1.39715e-01,7.79059e-02
2.12800e+02,1.33643e+01,1.78408e-01,8.62156e-01,1.39664e-01,7.82574e-02
2.12900e+02,1.33706e+01,1.87377e-01,7.15662e-01,1.39613e-01,7.86088e-02
2.13000e+02,1.33769e+01,1.94249e-01,5.43464e-01,1.39562e-01,7.89598e-02
2.13100e+02,1.33832e+01,1.97061e-01,3.43048e-01,1.39512e-01,7.93089e-02
2.13200e+02,1.33895e+01,1.89937e-01,1.07578e-01,1.39459e-01,7.96662e-02
2.13300e+02,1.33958e+01,1.64805e-01,-1.28725e-01,1.39409e-01,8.00154e-02
2.13400e+02,1.34020e+01,1.25631e-01,-2.58697e-01,1.39359e-01,8.03660e-02
2.13500e+02,1.34083e+01,9.53548e-02,-1.22005e-01,1.39308e-01,8.07165e-02
2.13600e+02,1.34146e+01,9.96793e-02,1.77281e-01,1.39258e-01,8.10670e-02
2.13700e+02,1.34209e+01,1.34150e-01,2.47505e-01,1.39209e-01,8.14173e-02
2.13800e+02,1.34272e+01,1.71982e-01,8.36006e-02,1.39159e-01,8.17673e-02
2.13900e+02,1.34335e+01,1.92947e-01,-1.62224e-01,1.39111e-01,8.21174e-02
2.14000e+02,1.34397e+01,1.96734e-01,-3.88965e-01,1.39058e-01,8.24674e-02
2.14100e+02,1.34460e+01,1.93103e-01,-5.82195e-01,1.39011e-01,8.28131e-02
2.14200e+02,1.34523e+01,1.85583e-01,-7.49285e-01,1.38964e-01,8.31610e-02
2.14300e+02,1.34586e+01,1.76537e-01,-8.90937e-01,1.38918e-01,8.35074e-02
2.14400e+02,1.34649e+01,1.68157e-01,-1.00936e+00,1.38872e-01,8.38522e-02
2.14500e+02,1.34711e+01,1.61290e-01,-1.11661e+00,1.38828e-01,8.41938e-02
2.14600e+02,1.34774e+01,1.54936e-01,-1.21443e+00,1.38789e-01,8.45689e-02
2.14700e+02,1.34837e+01,1.49818e-01,-1.30121e+00,1.38751e-01,8.48671e-02
2.14800e+02,1.34900e+01,1.46081e-01,-1.38335e+00,1.38721e-01,8.51917e-02
2.14900e+02,1.34963e+01,1.43391e-01,-1.46204e+00,1.38709e-01,8.54872e-02
2.15000e+02,1.35026e+01,1.41590e-01,-1.53953e+00,1.38746e-01,8.57116e-02
2.15100e+02,1.35088e+01,1.40604e-01,-1.61351e+00,1.39112e-01,8.54537e-02
2.15200e+02,1.35151e+01,1.41161e-01,-1.68772e+00,1.37702e-01,8.78277e-02
2.15300e+02,1.35214e+01,1.42338e-01,-1.76801e+00,1.38149e-01,8.74534e-02
2.15400e+02,1.35277e+01,1.44069e-01,-1.84682e+00,1.38197e-01,8.76912e-02
2.15500e+02,1.35340e+01,1.47569e-01,-1.92909e+00,1.38216e-01,8.80171e-02
2.15600e+02,1.35403e+01,1.51926e-01,-2.02396e+00,1.38041e-01,8.80609e-02
2.15700e+02,1.35465e+01,1.56398e-01,-2.12394e+00,1.38080e-01,8.85378e-02
2.15800e+02,1.35528e+01,1.62633e-01,-2.23192e+00,1.38049e-01,8.88956e-02
2.15900e+02,1.35591e+01,1.69615e-01,-2.36243e+00,1.38010e-01,8.92453e-02
2.16000e+02,1.35654e+01,1.75461e-01,-2.51112e+00,1.37968e-01,8.95939e-02
2.16100e+02,1.35717e+01,1.80256e-01,-2.68304e+00,1.37923e-01,8.99424e-02
2.16200e+02,1.35780e+01,1.81080e-01,-2.88772e+00,1.37877e-01,9.02909e-02
2.16300e+02,1.35842e+01,1.72759e-01,-3.13241e+00,1.37832e-01,9.06338e-02
2.16400e+02,1.35905e+01,1.47482e-01,2.89602e+00,1.37783e-01,9.09979e-02
2.16500e+02,1.35968e+01,1.09016e-01,2.72463e+00,1.37736e-01,9.13450e-02
2.16600e+02,1.36031e+01,7.29452e-02,2.80477e+00,1.37688e-01,9.16968e-02
2.16700e+02,1.36094e+01,6.21666e-02,-3.04218e+00,1.37640e-01,9.20500e-02
2.16800e+02,1.36157e+01,8.56534e-02,-2.72328e+00,1.37591e-01,9.24232e-02
2.16900e+02,1.36219e+01,1.26135e-01,-2.77402e+00,1.37543e-01,9.27807e-02
2.17000e+02,1.36282e+01,1.60120e-01,-3.00078e+00,1.37481e-01,9.34372e-02
2.17100e+02,1.36345e+01,1.77337e-01,3.02769e+00,1.37468e-01,9.33759e-02
2.17200e+02,1.36408e+01,1.81452e-01,2.80157e+00,1.37409e-01,9.37635e-02
2.17300e+02,1.36471e+01,1.78951e-01,2.60930e+00,1.37368e-01,9.41317e-02
2.17400e+02,1.36534e+01,1.73190e-01,2.44524e+00,1.37279e-01,9.42218e-02
2.17500e+02,1.36596e+01,1.66290e-01,2.30721e+00,1.37242e-01,9.48712e-02
2.17600e+02,1.36659e+01,1.60225e-01,2.18840e+00,1.37198e-01,9.51921e-02
2.17700e+02,1.36722e+01,1.54703e-01,2.07937e+00,1.37150e-01,9.55414e-02
2.17800e+02,1.36785e+01,1.49605e-01,1.98366e+00,1.37103e-01,9.58898e-02
2.17900e+02,1.36848e+01,1.46122e-01,1.89737e+00,1.37055e-01,9.62391e-02
2.18000e+02,1.36911e+01,1.43503e-01,1.81227e+00,1.37007e-01,9.65896e-02
2.18100e+02,1.36973e+01,1.41450e-01,1.73404e+00,1.36959e-01,9.69384e-02
2.18200e+02,1.37036e+01,1.40809e-01,1.65930e+00,1.36911e-01,9.72875e-02
2.18300e+02,1.37099e+01,1.41184e-01,1.58218e+00,1.36863e-01,9.76276e-02
2.18400e+02,1.37162e+01,1.41895e-01,1.50698e+00,1.36816e-01,9.79823e-02
2.18500e+02,1.37225e+01,1.44477e-01,1.43207e+00,1.36770e-01,9.83199e-02
2.18600e+02,1.37288e+01,1.47544e-01,1.34897e+00,1.36735e-01,9.85900e-02
2.18700e+02,1.37350e+01,1.51711e-01,1.26683e+00,1.36657e-01,9.91186e-02
2.18800e+02,1.37413e+01,1.57382e-01,1.17507e+00,1.36616e-01,9.94282e-02
2.18900e+02,1.37476e+01,1.63968e-01,1.07502e+00,1.36569e-01,9.97691e-02
2.19000e+02,1.37539e+01,1.71624e-01,9.61967e-01,1.36522e-01,1.00114e-01
2.19100e+02,1.37602e+01,1.80049e-01,8.35567e-01,1.36474e-01,1.00466e-01
2.19200e+02,1.37665e+01,1.89014e-01,6.84717e-01,1.36427e-01,1.00825e-01
2.19300e+02,1.37727e+01,1.95225e-01,5.06351e-01,1.36379e-01,1.01162e-01
2.19400e+02,1.37790e+01,1.96633e-01,3.00294e-01,1.36332e-01,1.01512e-01
2.19500e+02,1.37853e+01,1.86735e-01,5.97019e-02,1.36285e-01,1.01863e-01
2.19600e+02,1.37916e+01,1.57783e-01,-1.68015e-01,1.36238e-01,1.02214e-01
2.19700e+02,1.37979e+01,1.17998e-01,-2.55811e-01,1.36192e-01,1.02566e-01
2.19800e+02,1.38042e+01,9.32175e-02,-6.42283e-02,1.36146e-01,1.02921e-01
2.19900e+02,1.38104e+01,1.04558e-01,2.15276e-01,1.36103e-01,1.03281e-01
2.20000e+02,1.38167e+01,1.42289e-01,2.29931e-01,1.36073e-01,1.03669e-01
2.20100e+02,1.38230e+01,1.77606e-01,3.66536e-02,1.35937e-01,1.03816e-01
2.20200e+02,1.38293e+01,1.94643e-01,-2.08258e-01,1.35943e-01,1.04319e-01
2.20300e+02,1.38356e+01,1.96545e-01,-4.29131e-01,1.35907e-01,1.04711e-01
2.20400e+02,1.38419e+01,1.91778e-01,-6.16862e-01,1.35772e-01,1.04335e-01
2.20500e+02,1.38481e+01,1.83906e-01,-7.78411e-01,1.35791e-01,1.05217e-01
2.20600e+02,1.38544e+01,1.74808e-01,-9.15778e-01,1.35752e-01,1.05602e-01
2.20700e+02,1.38607e+01,1.66717e-01,-1.03068e+00,1.35708e-01,1.05942e-01
2.20800e+02,1.38670e+01,1.60009e-01,-1.13665e+00,1.35664e-01,1.06293e-01
2.20900e+02,1.38733e+01,1.53829e-01,-1.23153e+00,1.35621e-01,1.06630e-01
2.21000e+02,1.38796e+01,1.49038e-01,-1.31829e+00,1.35579e-01,1.06957e-01
2.21100e+02,1.38858e+01,1.45350e-01,-1.39798e+00,1.35538e-01,1.07272e-01
2.21200e+02,1.38921e+01,1.43178e-01,-1.47752e+00,1.35503e-01,1.07563e-01
2.21300e+02,1.38984e+01,1.41131e-01,-1.55478e+00,1.35495e-01,1.07739e-01
2.21400e+02,1.39047e+01,1.40684e-01,-1.62644e+00,1.35382e-01,1.08298e-01
2.21500e+02,1.39110e+01,1.41402e-01,-1.70416e+00,1.35382e-01,1.08393e-01
2.21600e+02,1.39173e+01,1.42493e-01,-1.78286e+00,1.35402e-01,1.08306e-01
2.21700e+02,1.39235e+01,1.44709e-01,-1.86226e+00,1.35760e-01,1.05936e-01
2.21800e+02,1.39298e+01,1.48327e-01,-1.94680e+00,1.34869e-01,1.11940e-01
2.21900e+02,1.39361e+01,1.52789e-01,-2.04293e+00,1.35012e-01,1.10943e-01
2.22000e+02,1.39424e+01,1.57444e-01,-2.14404e+00,1.35068e-01,1.09838e-01
2.22100e+02,1.39487e+01,1.63974e-01,-2.25532e+00,1.34954e-01,1.11805e-01
2.22200e+02,1.39550e+01,1.70921e-01,-2.38981e+00,1.34929e-01,1.11880e-01
2.22300e+02,1.39612e+01,1.76444e-01,-2.54298e+00,1.34893e-01,1.12127e-01
2.22400e+02,1.39675e+01,1.80846e-01,-2.71906e+00,1.34854e-01,1.12419e-01
2.22500e+02,1.39738e+01,1.80539e-01,-2.93306e+00,1.34813e-01,1.12732e-01
2.22600e+02,1.39801e+01,1.69111e-01,3.10046e+00,1.34772e-01,1.13056e-01
2.22700e+02,1.39864e+01,1.40868e-01,2.85242e+00,1.34732e-01,1.13386e-01
2.22800e+02,1.39927e+01,1.01035e-01,2.71265e+00,1.34702e-01,1.13629e-01
2.22900e+02,1.39989e+01,6.82477e-02,2.86845e+00,1.34646e-01,1.14235e-01
2.23000e+02,1.40052e+01,6.42955e-02,-2.95307e+00,1.34470e-01,1.13655e-01
2.23100e+02,1.40115e+01,9.29134e-02,-2.70760e+00,1.34523e-01,1.14608e-01
2.23200e+02,1.40178e+01,1.33988e-01,-2.81098e+00,1.34488e-01,1.14996e-01
2.23300e+02,1.40241e+01,1.64613e-01,-3.05118e+00,1.34448e-01,1.15352e-01
2.23400e+02,1.40304e+01,1.79061e-01,2.98165e+00,1.34415e-01,1.15945e-01
2.23500e+02,1.40366e+01,1.81295e-01,2.76083e+00,1.34363e-01,1.16042e-01
2.23600e+02,1.40429e+01,1.77984e-01,2.57617e+00,1.34325e-01,1.16366e-01
2.23700e+02,1.40492e+01,1.71956e-01,2.41586e+00,1.34290e-01,1.16674e-01
2.23800e+02,1.40555e+01,1.64905e-01,2.28322e+00,1.34263e-01,1.16939e-01
2.23900e+02,1.40618e+01,1.59252e-01,2.16662e+00,1.34265e-01,1.17064e-01
2.24000e+02,1.40681e+01,1.53554e-01,2.05924e+00,1.34513e-01,1.16000e-01
2.24100e+02,1.40743e+01,1.48844e-01,1.96696e+00,1.33769e-01,1.19777e-01
2.24200e+02,1.40806e+01,1.45570e-01,1.88034e+00,1.33897e-01,1.19294e-01
2.24300e+02,1.40869e+01,1.43024e-01,1.79656e+00,1.33888e-01,1.19488e-01
2.24400e+02,1.40932e+01,1.41210e-01,1.71956e+00,1.33855e-01,1.19807e-01
2.24500e+02,1.40995e+01,1.40856e-01,1.64437e+00,1.33812e-01,1.20186e-01
2.24600e+02,1.41058e+01,1.41224e-01,1.56730e+00,1.33761e-01,1.20606e-01
2.24700e+02,1.41120e+01,1.42295e-01,1.49278e+00,1.33759e-01,1.21474e-01
2.24800e+02,1.41183e+01,1.45020e-01,1.41641e+00,1.33672e-01,1.22216e-01
2.24900e+02,1.41246e+01,1.48284e-01,1.33290e+00,1.33918e-01,1.42156e-01
2.25000e+02,1.41309e+01,1.52636e-01,1.24994e+00,1.33425e-01,1.21419e-01
2.25100e+02,1.41372e+01,1.58666e-01,1.15661e+00,1.32842e-01,1.25532e-01
2.25200e+02,1.41435e+01,1.65357e-01,1.05351e+00,1.34018e-01,1.19007e-01
2.25300e+02,1.41497e+01,1.73127e-01,9.39271e-01,1.33689e-01,1.21082e-01
2.25400e+02,1.41560e+01,1.81956e-01,8.08206e-01,1.33577e-01,1.21871e-01
2.25500e+02,1.41623e+01,1.90364e-01,6.51820e-01,1.33503e-01,1.22426e-01
2.25600e+02,1.41686e+01,1.96087e-01,4.69529e-01,1.33441e-01,1.22897e-01
2.25700e+02,1.41749e+01,1.95877e-01,2.54909e-01,1.33385e-01,1.23326e-01
2.25800e+02,1.41811e+01,1.82597e-01,1.26279e-02,1.33332e-01,1.23732e-01
2.25900e+02,1.41874e+01,1.50414e-01,-2.02107e-01,1.33282e-01,1.24124e-01
2.26000e+02,1.41937e+01,1.10894e-01,-2.41812e-01,1.33230e-01,1.24491e-01
2.26100e+02,1.42000e+01,9.25734e-02,-1.54767e-03,1.33182e-01,1.24873e-01
2.26200e+02,1.42063e+01,1.10499e-01,2.40990e-01,1.33131e-01,1.25232e-01
2.26300e+02,1.42126e+01,1.50246e-01,2.04501e-01,1.33077e-01,1.25565e-01
2.26400e+02,1.42188e+01,1.82545e-01,-1.18121e-02,1.33089e-01,1.26196e-01
2.26500e+02,1.42251e+01,1.95688e-01,-2.53462e-01,1.33006e-01,1.26396e-01
2.26600e+02,1.42314e+01,1.96147e-01,-4.67610e-01,1.32956e-01,1.26740e-01
2.26700e+02,1.42377e+01,1.90394e-01,-6.50947e-01,1.32908e-01,1.27094e-01
2.26800e+02,1.42440e+01,1.82055e-01,-8.06494e-01,1.32862e-01,1.27449e-01
2.26900e+02,1.42503e+01,1.73278e-01,-9.39374e-01,1.32815e-01,1.27804e-01
2.27000e+02,1.42565e+01,1.65215e-01,-1.05263e+00,1.32769e-01,1.28160e-01
2.27100e+02,1.42628e+01,1.58759e-01,-1.15492e+00,1.32724e-01,1.28515e-01
2.27200e+02,1.42691e+01,1.52887e-01,-1.24970e+00,1.32678e-01,1.28870e-01
2.27300e+02,1.42754e+01,1.48090e-01,-1.33413e+00,1.32632e-01,1.29225e-01
2.27400e+02,1.42817e+01,1.44918e-01,-1.41280e+00,1.32587e-01,1.29579e-01
2.27500e+02,1.42880e+01,1.42780e-01,-1.49356e+00,1.32542e-01,1.29933e-01
2.27600e+02,1.42942e+01,1.40818e-01,-1.56865e+00,1.32497e-01,1.30287e-01
2.27700e+02,1.43005e+01,1.40816e-01,-1.64078e+00,1.32451e-01,1.30640e-01
2.27800e+02,1.43068e+01,1.41607e-01,-1.71973e+00,1.32406e-01,1.30994e-01
2.27900e+02,1.43131e+01,1.42748e-01,-1.79842e+00,1.32361e-01,1.31347e-01
2.28000e+02,1.43194e+01,1.45328e-01,-1.87733e+00,1.32317e-01,1.31700e-01
2.28100e+02,1.43257e+01,1.49238e-01,-1.96532e+00,1.32272e-01,1.32052e-01
2.28200e+02,1.43319e+01,1.53497e-01,-2.06212e+00,1.32227e-01,1.32405e-01
2.28300e+02,1.43382e+01,1.58706e-01,-2.16397e+00,1.32182e-01,1.32757e-01
2.28400e+02,1.43445e+01,1.65273e-01,-2.28043e+00,1.32139e-01,1.33112e-01
2.28500e+02,1.43508e+01,1.72123e-01,-2.41719e+00,1.32093e-01,1.33462e-01
2.28600e+02,1.43571e+01,1.77513e-01,-2.57602e+00,1.32049e-01,1.33814e-01
2.28700e+02,1.43634e+01,1.81129e-01,-2.75663e+00,1.32005e-01,1.34165e-01
2.28800e+02,1.43696e+01,1.79676e-01,-2.97938e+00,1.31961e-01,1.34520e-01
2.28900e+02,1.43759e+01,1.64797e-01,3.04929e+00,1.31917e-01,1.34873e-01
2.29000e+02,1.43822e+01,1.33672e-01,2.81319e+00,1.31877e-01,1.35234e-01
2.29100e+02,1.43885e+01,9.34101e-02,2.71193e+00,1.31811e-01,1.35530e-01
2.29200e+02,1.43948e+01,6.46393e-02,2.94598e+00,1.31778e-01,1.35911e-01
2.29300e+02,1.44011e+01,6.77774e-02,-2.87325e+00,1.31735e-01,1.36264e-01
2.29400e+02,1.44073e+01,1.00661e-01,-2.70767e+00,1.31691e-01,1.36614e-01
2.29500e+02,1.44136e+01,1.41241e-01,-2.85127e+00,1.31647e-01,1.36961e-01
