time, omega, abs(psi(t)), arg(psi(t)), abs(psi(omega)), arg(psi(omega))
5.66000e+01,-2.73319e+01,1.62010e-01,8.65160e-01,1.46906e-01,4.99532e-01
5.67000e+01,-2.72690e+01,1.60757e-01,1.26346e+00,1.46837e-01,5.02272e-01
5.68000e+01,-2.72062e+01,1.69466e-01,1.65071e+00,1.46770e-01,5.05854e-01
5.69000e+01,-2.71434e+01,1.83062e-01,2.00126e+00,1.46602e-01,5.12940e-01
5.70000e+01,-2.70805e+01,2.00587e-01,2.30833e+00,1.46736e-01,5.00877e-01
5.71000e+01,-2.70177e+01,2.15245e-01,2.55743e+00,1.46679e-01,5.09322e-01
5.72000e+01,-2.69549e+01,2.17390e-01,2.77731e+00,1.46614e-01,5.13419e-01
5.73000e+01,-2.68920e+01,2.05369e-01,3.01768e+00,1.46510e-01,5.17066e-01
5.74000e+01,-2.68292e+01,1.88358e-01,-2.95859e+00,1.46197e-01,5.21185e-01
5.75000e+01,-2.67664e+01,1.79308e-01,-2.59790e+00,1.51144e-01,5.08916e-01
5.76000e+01,-2.67035e+01,1.78548e-01,-2.24269e+00,1.47322e-01,5.23398e-01
5.77000e+01,-2.66407e+01,1.79763e-01,-1.91056e+00,1.47319e-01,5.25286e-01
5.78000e+01,-2.65779e+01,1.79189e-01,-1.59045e+00,1.45436e-01,5.41270e-01
5.79000e+01,-2.65150e+01,1.77714e-01,-1.25857e+00,1.46561e-01,5.36954e-01
5.80000e+01,-2.64522e+01,1.80111e-01,-9.26941e-01,1.46627e-01,5.39286e-01
5.81000e+01,-2.63894e+01,1.83818e-01,-6.26055e-01,1.46600e-01,5.42141e-01
5.82000e+01,-2.63265e+01,1.82299e-01,-3.54529e-01,1.47310e-01,5.42549e-01
5.83000e+01,-2.62637e+01,1.71847e-01,-7.98519e-02,1.46803e-01,5.47379e-01
5.84000e+01,-2.62009e+01,1.54894e-01,2.39524e-01,1.46761e-01,5.50208e-01
5.85000e+01,-2.61381e+01,1.39773e-01,6.46187e-01,1.46734e-01,5.52805e-01
5.86000e+01,-2.60752e+01,1.37579e-01,1.11084e+00,1.46690e-01,5.54964e-01
5.87000e+01,-2.60124e+01,1.49127e-01,1.53822e+00,1.46387e-01,5.56454e-01
5.88000e+01,-2.59496e+01,1.65627e-01,1.87395e+00,1.44907e-01,5.44028e-01
5.89000e+01,-2.58867e+01,1.74670e-01,2.14964e+00,1.47887e-01,5.75072e-01
5.90000e+01,-2.58239e+01,1.73340e-01,2.43493e+00,1.47452e-01,5.71951e-01
5.91000e+01,-2.57611e+01,1.69699e-01,2.75870e+00,1.47445e-01,5.71663e-01
5.92000e+01,-2.56982e+01,1.68235e-01,3.10002e+00,1.47791e-01,5.64461e-01
5.93000e+01,-2.56354e+01,1.67736e-01,-2.83856e+00,1.46662e-01,6.04384e-01
5.94000e+01,-2.55726e+01,1.67676e-01,-2.47889e+00,1.47163e-01,5.94101e-01
5.95000e+01,-2.55097e+01,1.72839e-01,-2.10644e+00,1.47471e-01,5.92936e-01
5.96000e+01,-2.54469e+01,1.82583e-01,-1.76116e+00,1.44296e-01,6.07758e-01
5.97000e+01,-2.53841e+01,1.91212e-01,-1.42989e+00,1.47615e-01,6.21466e-01
5.98000e+01,-2.53212e+01,2.02700e-01,-1.09654e+00,1.43275e-01,5.78926e-01
5.99000e+01,-2.52584e+01,2.19889e-01,-7.87994e-01,1.43957e-01,5.92650e-01
6.00000e+01,-2.51956e+01,2.37812e-01,-5.27488e-01,1.46679e-01,5.96989e-01
6.01000e+01,-2.51327e+01,2.47053e-01,-3.05465e-01,1.46914e-01,5.99686e-01
6.02000e+01,-2.50699e+01,2.41459e-01,-8.72203e-02,1.46105e-01,6.07909e-01
6.03000e+01,-2.50071e+01,2.24403e-01,1.75235e-01,1.46643e-01,6.07302e-01
6.04000e+01,-2.49442e+01,2.09772e-01,5.05138e-01,1.46669e-01,6.09201e-01
6.05000e+01,-2.48814e+01,2.07113e-01,8.60335e-01,1.46601e-01,6.10819e-01
6.06000e+01,-2.48186e+01,2.12520e-01,1.18445e+00,1.46411e-01,6.11677e-01
6.07000e+01,-2.47558e+01,2.16648e-01,1.46960e+00,1.45953e-01,6.10825e-01
6.08000e+01,-2.46929e+01,2.14470e-01,1.73700e+00,1.44518e-01,6.04448e-01
6.09000e+01,-2.46301e+01,2.05164e-01,2.01382e+00,1.24332e-01,4.87765e-01
6.10000e+01,-2.45673e+01,1.94317e-01,2.32385e+00,1.54530e-01,6.31601e-01
6.11000e+01,-2.45044e+01,1.88164e-01,2.64802e+00,1.45772e-01,6.70150e-01
6.12000e+01,-2.44416e+01,1.83574e-01,2.95098e+00,1.45256e-01,6.06704e-01
6.13000e+01,-2.43788e+01,1.73803e-01,-3.04455e+00,1.48907e-01,6.96794e-01
6.14000e+01,-2.43159e+01,1.56725e-01,-2.73723e+00,1.48630e-01,6.69776e-01
6.15000e+01,-2.42531e+01,1.37107e-01,-2.35331e+00,1.48582e-01,6.65588e-01
6.16000e+01,-2.41903e+01,1.26979e-01,-1.87395e+00,1.48576e-01,6.65113e-01
6.17000e+01,-2.41274e+01,1.32864e-01,-1.38826e+00,1.48589e-01,6.65981e-01
6.18000e+01,-2.40646e+01,1.47622e-01,-9.89294e-01,1.48611e-01,6.67484e-01
6.19000e+01,-2.40018e+01,1.59573e-01,-6.49329e-01,1.48617e-01,6.69404e-01
6.20000e+01,-2.39389e+01,1.69598e-01,-3.07303e-01,1.49792e-01,6.70189e-01
6.21000e+01,-2.38761e+01,1.84779e-01,2.30509e-02,1.49422e-01,6.70232e-01
6.22000e+01,-2.38133e+01,2.02118e-01,2.98623e-01,1.46960e-01,6.83111e-01
6.23000e+01,-2.37504e+01,2.11230e-01,5.33569e-01,1.48332e-01,6.78537e-01
6.24000e+01,-2.36876e+01,2.09334e-01,7.66932e-01,1.48361e-01,6.79085e-01
6.25000e+01,-2.36248e+01,1.98663e-01,1.02382e+00,1.48105e-01,6.77799e-01
6.26000e+01,-2.35619e+01,1.84163e-01,1.32391e+00,1.46014e-01,6.53597e-01
6.27000e+01,-2.34991e+01,1.71426e-01,1.67226e+00,1.49215e-01,7.04529e-01
6.28000e+01,-2.34363e+01,1.65287e-01,2.06384e+00,1.28575e-01,6.44819e-01
6.29000e+01,-2.33734e+01,1.70347e-01,2.45335e+00,1.51685e-01,7.05324e-01
6.30000e+01,-2.33106e+01,1.80196e-01,2.78960e+00,1.50859e-01,7.05016e-01
6.31000e+01,-2.32478e+01,1.87123e-01,3.09108e+00,1.50672e-01,7.06436e-01
6.32000e+01,-2.31850e+01,1.90386e-01,-2.90219e+00,1.50656e-01,7.08333e-01
6.33000e+01,-2.31221e+01,1.89951e-01,-2.61794e+00,1.50726e-01,7.10394e-01
6.34000e+01,-2.30593e+01,1.85243e-01,-2.32950e+00,1.50865e-01,7.12448e-01
6.35000e+01,-2.29965e+01,1.77701e-01,-2.02386e+00,1.51106e-01,7.14263e-01
6.36000e+01,-2.29336e+01,1.69615e-01,-1.70094e+00,1.51710e-01,7.14673e-01
6.37000e+01,-2.28708e+01,1.60369e-01,-1.35999e+00,1.43966e-01,7.29702e-01
6.38000e+01,-2.28080e+01,1.51391e-01,-9.75880e-01,1.50350e-01,7.25671e-01
6.39000e+01,-2.27451e+01,1.50811e-01,-5.40341e-01,1.51279e-01,7.23045e-01
6.40000e+01,-2.26823e+01,1.65716e-01,-1.39988e-01,1.52114e-01,7.24660e-01
6.41000e+01,-2.26195e+01,1.82001e-01,1.54693e-01,1.54493e-01,7.28618e-01
6.42000e+01,-2.25566e+01,1.84534e-01,4.17769e-01,1.41796e-01,7.66288e-01
6.43000e+01,-2.24938e+01,1.78691e-01,7.28926e-01,1.49381e-01,7.30350e-01
6.44000e+01,-2.24310e+01,1.77343e-01,1.08414e+00,1.51180e-01,7.01506e-01
6.45000e+01,-2.23681e+01,1.81786e-01,1.43242e+00,1.48984e-01,7.90184e-01
6.46000e+01,-2.23053e+01,1.87876e-01,1.76615e+00,1.50468e-01,7.60097e-01
6.47000e+01,-2.22425e+01,1.94943e-01,2.08512e+00,1.51354e-01,7.51987e-01
6.48000e+01,-2.21796e+01,2.00248e-01,2.38991e+00,1.48768e-01,7.71247e-01
6.49000e+01,-2.21168e+01,2.03398e-01,2.69797e+00,1.50688e-01,7.60618e-01
6.50000e+01,-2.20540e+01,2.06926e-01,3.00994e+00,1.51169e-01,7.55415e-01
6.51000e+01,-2.19911e+01,2.11566e-01,-2.96174e+00,1.39889e-01,7.61048e-01
6.52000e+01,-2.19283e+01,2.17912e-01,-2.66045e+00,1.50972e-01,7.64335e-01
6.53000e+01,-2.18655e+01,2.23380e-01,-2.37699e+00,1.51248e-01,7.63956e-01
6.54000e+01,-2.18027e+01,2.25349e-01,-2.10562e+00,1.51353e-01,7.63250e-01
6.55000e+01,-2.17398e+01,2.21782e-01,-1.83674e+00,1.51321e-01,7.61353e-01
6.56000e+01,-2.16770e+01,2.13684e-01,-1.54531e+00,1.50588e-01,7.56540e-01
6.57000e+01,-2.16142e+01,2.08558e-01,-1.22694e+00,1.48881e-01,7.29811e-01
6.58000e+01,-2.15513e+01,2.09501e-01,-9.18008e-01,1.05447e-01,5.53719e-01
6.59000e+01,-2.14885e+01,2.08777e-01,-6.47925e-01,1.58226e-01,7.77126e-01
6.60000e+01,-2.14257e+01,1.98125e-01,-3.86716e-01,1.42615e-01,7.44491e-01
6.61000e+01,-2.13628e+01,1.80837e-01,-8.77953e-02,1.54491e-01,6.83291e-01
6.62000e+01,-2.13000e+01,1.65536e-01,2.65443e-01,1.58192e-01,7.69721e-01
6.63000e+01,-2.12372e+01,1.56884e-01,6.46754e-01,1.68227e-01,5.82789e-01
6.64000e+01,-2.11743e+01,1.52551e-01,1.03067e+00,1.53577e-01,1.09124e+00
6.65000e+01,-2.11115e+01,1.51964e-01,1.42403e+00,1.53243e-01,9.14746e-01
6.66000e+01,-2.10487e+01,1.58436e-01,1.79974e+00,1.53915e-01,8.79644e-01
6.67000e+01,-2.09858e+01,1.65795e-01,2.11744e+00,1.54424e-01,8.65413e-01
6.68000e+01,-2.09230e+01,1.64905e-01,2.41412e+00,1.54898e-01,8.58131e-01
6.69000e+01,-2.08602e+01,1.59164e-01,2.74769e+00,1.55435e-01,8.53802e-01
6.70000e+01,-2.07973e+01,1.56785e-01,3.11840e+00,1.56221e-01,8.50431e-01
6.71000e+01,-2.07345e+01,1.60865e-01,-2.79406e+00,1.58244e-01,8.44533e-01
6.72000e+01,-2.06717e+01,1.68500e-01,-2.45518e+00,1.43538e-01,8.90317e-01
6.73000e+01,-2.06088e+01,1.74779e-01,-2.14765e+00,1.53817e-01,8.58531e-01
6.74000e+01,-2.05460e+01,1.77065e-01,-1.85595e+00,1.55175e-01,8.55285e-01
6.75000e+01,-2.04832e+01,1.73482e-01,-1.56162e+00,1.56120e-01,8.52881e-01
6.76000e+01,-2.04204e+01,1.67011e-01,-1.23455e+00,1.57348e-01,8.48169e-01
6.77000e+01,-2.03575e+01,1.63113e-01,-8.83528e-01,1.60987e-01,8.27939e-01
6.78000e+01,-2.02947e+01,1.60427e-01,-5.26656e-01,1.44805e-01,9.40401e-01
6.79000e+01,-2.02319e+01,1.58662e-01,-1.41335e-01,1.53516e-01,8.82549e-01
6.80000e+01,-2.01690e+01,1.66477e-01,2.68600e-01,1.54993e-01,8.74962e-01
6.81000e+01,-2.01062e+01,1.85959e-01,6.21710e-01,1.55770e-01,8.71014e-01
6.82000e+01,-2.00434e+01,2.04401e-01,9.01348e-01,1.58062e-01,8.63722e-01
6.83000e+01,-1.99805e+01,2.15062e-01,1.15243e+00,1.59015e-01,8.56753e-01
6.84000e+01,-1.99177e+01,2.18148e-01,1.39860e+00,1.29950e-01,8.59825e-01
6.85000e+01,-1.98549e+01,2.14309e-01,1.64955e+00,1.55297e-01,8.69080e-01
6.86000e+01,-1.97920e+01,2.04167e-01,1.91842e+00,1.52683e-01,7.79968e-01
6.87000e+01,-1.97292e+01,1.91193e-01,2.22149e+00,1.61000e-01,9.25907e-01
6.88000e+01,-1.96664e+01,1.79914e-01,2.55819e+00,1.59683e-01,9.23938e-01
6.89000e+01,-1.96035e+01,1.71696e-01,2.92265e+00,1.59890e-01,9.09068e-01
6.90000e+01,-1.95407e+01,1.69525e-01,-2.97359e+00,1.51044e-01,8.73888e-01
6.91000e+01,-1.94779e+01,1.74826e-01,-2.60006e+00,1.62951e-01,9.08982e-01
6.92000e+01,-1.94150e+01,1.81920e-01,-2.25998e+00,1.64821e-01,9.04663e-01
6.93000e+01,-1.93522e+01,1.87995e-01,-1.92995e+00,1.70804e-01,8.89553e-01
6.94000e+01,-1.92894e+01,1.96380e-01,-1.60809e+00,4.60098e-02,9.42721e-01
6.95000e+01,-1.92265e+01,2.05254e-01,-1.31791e+00,1.50310e-01,9.10356e-01
6.96000e+01,-1.91637e+01,2.08094e-01,-1.05044e+00,1.53732e-01,9.08095e-01
6.97000e+01,-1.91009e+01,2.03117e-01,-7.74873e-01,1.57409e-01,9.05504e-01
6.98000e+01,-1.90381e+01,1.94900e-01,-4.62351e-01,1.59022e-01,9.02732e-01
6.99000e+01,-1.89752e+01,1.92347e-01,-1.21063e-01,1.60842e-01,9.05728e-01
7.00000e+01,-1.89124e+01,1.95251e-01,2.01347e-01,1.62069e-01,8.75579e-01
7.01000e+01,-1.88496e+01,1.96880e-01,4.96124e-01,1.64785e-01,8.58284e-01
7.02000e+01,-1.87867e+01,1.93370e-01,7.77996e-01,1.72695e-01,8.05729e-01
7.03000e+01,-1.87239e+01,1.83849e-01,1.06943e+00,1.20737e-01,3.88624e-01
7.04000e+01,-1.86611e+01,1.70248e-01,1.39024e+00,1.60804e-01,1.28567e+00
7.05000e+01,-1.85982e+01,1.55652e-01,1.77037e+00,1.60117e-01,1.11885e+00
7.06000e+01,-1.85354e+01,1.50697e-01,2.22743e+00,1.57272e-01,9.99060e-01
7.07000e+01,-1.84726e+01,1.63762e-01,2.67068e+00,1.58988e-01,9.92361e-01
7.08000e+01,-1.84097e+01,1.85207e-01,3.02195e+00,1.60052e-01,9.84016e-01
7.09000e+01,-1.83469e+01,2.04251e-01,-2.96854e+00,1.60968e-01,9.77424e-01
7.10000e+01,-1.82841e+01,2.19898e-01,-2.70173e+00,1.61884e-01,9.71435e-01
7.11000e+01,-1.82212e+01,2.31597e-01,-2.46400e+00,1.62952e-01,9.64529e-01
7.12000e+01,-1.81584e+01,2.33148e-01,-2.24714e+00,1.64582e-01,9.53472e-01
7.13000e+01,-1.80956e+01,2.22976e-01,-2.01957e+00,1.69706e-01,9.21890e-01
7.14000e+01,-1.80327e+01,2.06439e-01,-1.75681e+00,1.19795e-01,8.94578e-01
7.15000e+01,-1.79699e+01,1.89276e-01,-1.45527e+00,1.62968e-01,1.02101e+00
7.16000e+01,-1.79071e+01,1.74910e-01,-1.11229e+00,1.63746e-01,9.94035e-01
7.17000e+01,-1.78442e+01,1.69192e-01,-7.46089e-01,1.64846e-01,9.82038e-01
7.18000e+01,-1.77814e+01,1.68945e-01,-4.20637e-01,1.66047e-01,9.72464e-01
7.19000e+01,-1.77186e+01,1.62060e-01,-1.32789e-01,1.67325e-01,9.62980e-01
7.20000e+01,-1.76558e+01,1.45989e-01,1.88476e-01,1.69103e-01,9.49977e-01
7.21000e+01,-1.75929e+01,1.32507e-01,5.98106e-01,1.71562e-01,9.31575e-01
7.22000e+01,-1.75301e+01,1.29835e-01,1.03009e+00,1.74355e-01,8.95765e-01
7.23000e+01,-1.74673e+01,1.30481e-01,1.43305e+00,1.84005e-01,8.53615e-01
7.24000e+01,-1.74044e+01,1.32302e-01,1.84022e+00,2.16809e-01,7.24823e-01
7.25000e+01,-1.73416e+01,1.38334e-01,2.23919e+00,1.02722e-01,1.96522e-01
7.26000e+01,-1.72788e+01,1.46005e-01,2.61595e+00,1.72728e-01,1.69099e+00
7.27000e+01,-1.72159e+01,1.54939e-01,2.98874e+00,1.56706e-01,1.31324e+00
7.28000e+01,-1.71531e+01,1.68306e-01,-2.93245e+00,1.58117e-01,1.21145e+00
7.29000e+01,-1.70903e+01,1.86205e-01,-2.60424e+00,1.59872e-01,1.16501e+00
7.30000e+01,-1.70274e+01,2.04072e-01,-2.32204e+00,1.61442e-01,1.13775e+00
7.31000e+01,-1.69646e+01,2.15613e-01,-2.06322e+00,1.63040e-01,1.11767e+00
7.32000e+01,-1.69018e+01,2.21342e-01,-1.80172e+00,1.66930e-01,1.09597e+00
7.33000e+01,-1.68389e+01,2.23133e-01,-1.53408e+00,1.62568e-01,1.13393e+00
7.34000e+01,-1.67761e+01,2.21951e-01,-1.25249e+00,1.64958e-01,1.10576e+00
7.35000e+01,-1.67133e+01,2.22158e-01,-9.60019e-01,1.67261e-01,1.09394e+00
7.36000e+01,-1.66504e+01,2.22492e-01,-6.79435e-01,1.65382e-01,1.08910e+00
7.37000e+01,-1.65876e+01,2.18331e-01,-4.04520e-01,1.43328e-01,1.02659e+00
7.38000e+01,-1.65248e+01,2.08982e-01,-1.14803e-01,1.68095e-01,1.05148e+00
7.39000e+01,-1.64619e+01,1.98863e-01,2.11695e-01,1.72351e-01,9.95415e-01
7.40000e+01,-1.63991e+01,1.95061e-01,5.65792e-01,1.92749e-01,6.96837e-01
7.41000e+01,-1.63363e+01,1.98713e-01,9.08786e-01,1.61170e-01,1.53920e+00
7.42000e+01,-1.62734e+01,2.04536e-01,1.21669e+00,1.64120e-01,1.26521e+00
7.43000e+01,-1.62106e+01,2.06363e-01,1.49989e+00,1.67506e-01,1.21108e+00
7.44000e+01,-1.61478e+01,2.03303e-01,1.77892e+00,1.71869e-01,1.18524e+00
7.45000e+01,-1.60850e+01,1.95714e-01,2.06120e+00,1.86101e-01,1.14231e+00
7.46000e+01,-1.60221e+01,1.83397e-01,2.36278e+00,7.23373e-02,1.77529e+00
7.47000e+01,-1.59593e+01,1.70705e-01,2.70664e+00,1.48176e-01,1.66819e+00
7.48000e+01,-1.58965e+01,1.63286e-01,3.08203e+00,1.91173e-01,8.02155e-01
7.49000e+01,-1.58336e+01,1.61069e-01,-2.82273e+00,1.71261e-01,9.88490e-01
7.50000e+01,-1.57708e+01,1.61693e-01,-2.44856e+00,1.69153e-01,1.01083e+00
7.51000e+01,-1.57080e+01,1.66040e-01,-2.07658e+00,1.68577e-01,9.87289e-01
7.52000e+01,-1.56451e+01,1.75408e-01,-1.73178e+00,1.68313e-01,8.86709e-01
7.53000e+01,-1.55823e+01,1.83658e-01,-1.43437e+00,2.32987e-01,1.18572e-03
7.54000e+01,-1.55195e+01,1.84145e-01,-1.15332e+00,2.00290e-01,1.57949e+00
7.55000e+01,-1.54566e+01,1.78937e-01,-8.51744e-01,1.84820e-01,1.33447e+00
7.56000e+01,-1.53938e+01,1.71560e-01,-5.20987e-01,1.84834e-01,1.27096e+00
7.57000e+01,-1.53310e+01,1.66277e-01,-1.42886e-01,1.89905e-01,1.24080e+00
7.58000e+01,-1.52681e+01,1.71600e-01,2.53533e-01,2.09972e-01,1.21521e+00
7.59000e+01,-1.52053e+01,1.85129e-01,6.06144e-01,8.40807e-02,-1.93084e+00
7.60000e+01,-1.51425e+01,1.99906e-01,9.12343e-01,1.43851e-01,1.22794e+00
7.61000e+01,-1.50796e+01,2.12892e-01,1.18061e+00,1.57072e-01,1.21853e+00
7.62000e+01,-1.50168e+01,2.18572e-01,1.41682e+00,1.61866e-01,1.21186e+00
7.63000e+01,-1.49540e+01,2.12571e-01,1.65159e+00,1.64278e-01,1.20266e+00
7.64000e+01,-1.48911e+01,1.98689e-01,1.92420e+00,1.65240e-01,1.15238e+00
7.65000e+01,-1.48283e+01,1.86676e-01,2.24253e+00,1.67646e-01,1.24600e+00
7.66000e+01,-1.47655e+01,1.80057e-01,2.57097e+00,1.67764e-01,1.22588e+00
7.67000e+01,-1.47027e+01,1.74128e-01,2.88665e+00,1.67716e-01,1.21836e+00
7.68000e+01,-1.46398e+01,1.65043e-01,-3.07927e+00,1.66914e-01,1.20987e+00
7.69000e+01,-1.45770e+01,1.53948e-01,-2.73483e+00,1.63670e-01,1.18710e+00
7.70000e+01,-1.45142e+01,1.44668e-01,-2.34851e+00,1.25163e-01,5.27676e-01
7.71000e+01,-1.44513e+01,1.42698e-01,-1.93092e+00,1.81637e-01,1.40772e+00
7.72000e+01,-1.43885e+01,1.48662e-01,-1.54238e+00,1.83315e-01,1.17370e+00
7.73000e+01,-1.43257e+01,1.54173e-01,-1.20159e+00,1.78032e-01,1.21090e+00
7.74000e+01,-1.42628e+01,1.55104e-01,-8.63747e-01,1.76218e-01,1.21318e+00
7.75000e+01,-1.42000e+01,1.56552e-01,-5.01864e-01,1.80558e-01,1.19231e+00
7.76000e+01,-1.41372e+01,1.61944e-01,-1.43159e-01,1.63403e-01,9.48758e-01
7.77000e+01,-1.40743e+01,1.69039e-01,1.98112e-01,1.45491e-01,1.37775e+00
7.78000e+01,-1.40115e+01,1.76143e-01,5.21323e-01,1.66768e-01,1.23160e+00
7.79000e+01,-1.39487e+01,1.80693e-01,8.33863e-01,1.60818e-01,1.19121e+00
7.80000e+01,-1.38858e+01,1.83071e-01,1.15704e+00,1.46025e-01,1.06446e+00
7.81000e+01,-1.38230e+01,1.87147e-01,1.49073e+00,5.31332e-01,-8.74295e-01
7.82000e+01,-1.37602e+01,1.93386e-01,1.81993e+00,2.35135e-01,1.50985e+00
7.83000e+01,-1.36973e+01,2.01147e-01,2.14419e+00,2.07595e-01,1.44933e+00
7.84000e+01,-1.36345e+01,2.11750e-01,2.45657e+00,1.97346e-01,1.46643e+00
7.85000e+01,-1.35717e+01,2.23816e-01,2.74272e+00,2.41173e-01,1.48184e+00
7.86000e+01,-1.35088e+01,2.32207e-01,2.99769e+00,3.08235e-01,2.03950e+00
7.87000e+01,-1.34460e+01,2.31293e-01,-3.04177e+00,2.11826e-01,8.20065e-01
7.88000e+01,-1.33832e+01,2.21868e-01,-2.77588e+00,2.01082e-01,1.08305e+00
7.89000e+01,-1.33204e+01,2.11169e-01,-2.47321e+00,3.19806e-01,1.50431e+00
7.90000e+01,-1.32575e+01,2.04307e-01,-2.14438e+00,1.88810e-01,1.03436e+00
7.91000e+01,-1.31947e+01,2.02896e-01,-1.81653e+00,1.96347e-01,9.78384e-01
7.92000e+01,-1.31319e+01,2.01055e-01,-1.50815e+00,2.66825e-01,-3.81941e-02
7.93000e+01,-1.30690e+01,1.95848e-01,-1.18587e+00,2.14721e-01,1.61071e+00
7.94000e+01,-1.30062e+01,1.95581e-01,-8.44308e-01,1.99094e-01,1.41017e+00
7.95000e+01,-1.29434e+01,1.99957e-01,-5.29439e-01,1.97317e-01,1.35131e+00
7.96000e+01,-1.28805e+01,2.01239e-01,-2.43284e-01,1.97248e-01,1.32028e+00
7.97000e+01,-1.28177e+01,1.97349e-01,3.94214e-02,1.97655e-01,1.29418e+00
7.98000e+01,-1.27549e+01,1.90342e-01,3.26373e-01,1.98134e-01,1.25287e+00
7.99000e+01,-1.26920e+01,1.78404e-01,6.18646e-01,2.03420e-01,9.62326e-01
8.00000e+01,-1.26292e+01,1.61510e-01,9.57418e-01,2.26536e-01,1.58289e+00
8.01000e+01,-1.25664e+01,1.50950e-01,1.37807e+00,1.98677e-01,1.30132e+00
8.02000e+01,-1.25035e+01,1.56695e-01,1.80362e+00,2.02975e-01,1.28656e+00
8.03000e+01,-1.24407e+01,1.69080e-01,2.13613e+00,2.05169e-01,1.25917e+00
8.04000e+01,-1.23779e+01,1.71563e-01,2.41192e+00,2.07110e-01,1.21273e+00
8.05000e+01,-1.23150e+01,1.63472e-01,2.71809e+00,2.08329e-01,1.10086e+00
8.06000e+01,-1.22522e+01,1.56628e-01,3.08680e+00,3.07302e-01,1.27096e-01
8.07000e+01,-1.21894e+01,1.58302e-01,-2.81499e+00,2.71095e-01,1.43177e+00
8.08000e+01,-1.21265e+01,1.63015e-01,-2.46849e+00,2.90292e-01,1.33902e+00
8.09000e+01,-1.20637e+01,1.64608e-01,-2.13087e+00,4.18771e-01,1.06471e+00
8.10000e+01,-1.20009e+01,1.67157e-01,-1.77253e+00,3.32611e-01,-2.68108e+00
8.11000e+01,-1.19381e+01,1.75376e-01,-1.41763e+00,1.02952e-01,2.18199e+00
8.12000e+01,-1.18752e+01,1.87746e-01,-1.09602e+00,1.48814e-01,1.76898e+00
8.13000e+01,-1.18124e+01,1.99779e-01,-8.17066e-01,1.59460e-01,1.68348e+00
8.14000e+01,-1.17496e+01,2.04619e-01,-5.74963e-01,1.78684e-01,1.56330e+00
8.15000e+01,-1.16867e+01,1.97002e-01,-3.28904e-01,1.77968e-01,1.57000e+00
8.16000e+01,-1.16239e+01,1.83404e-01,-3.40329e-02,1.80196e-01,1.56127e+00
8.17000e+01,-1.15611e+01,1.72454e-01,3.02292e-01,1.81651e-01,1.55681e+00
8.18000e+01,-1.14982e+01,1.63997e-01,6.59971e-01,1.81996e-01,1.55709e+00
8.19000e+01,-1.14354e+01,1.59073e-01,1.05183e+00,1.82231e-01,1.56064e+00
8.20000e+01,-1.13726e+01,1.64134e-01,1.45456e+00,4.76859e-02,1.54668e+00
8.21000e+01,-1.13097e+01,1.77258e-01,1.80220e+00,4.50092e-01,1.49496e+00
8.22000e+01,-1.12469e+01,1.86557e-01,2.08855e+00,5.01476e-01,1.74185e+00
8.23000e+01,-1.11841e+01,1.86144e-01,2.37253e+00,2.86903e-01,1.78181e+00
8.24000e+01,-1.11212e+01,1.82931e-01,2.69229e+00,5.50169e-01,2.24973e+00
8.25000e+01,-1.10584e+01,1.83820e-01,3.02598e+00,2.03653e-01,9.99585e-01
8.26000e+01,-1.09956e+01,1.86678e-01,-2.93549e+00,1.60919e-01,1.25835e+00
8.27000e+01,-1.09327e+01,1.89852e-01,-2.62748e+00,1.91380e-01,1.33045e+00
8.28000e+01,-1.08699e+01,1.89923e-01,-2.33897e+00,1.95279e-01,1.35464e+00
8.29000e+01,-1.08071e+01,1.83165e-01,-2.04324e+00,1.94622e-01,1.35224e+00
8.30000e+01,-1.07442e+01,1.74147e-01,-1.70661e+00,1.84834e-01,1.28864e+00
8.31000e+01,-1.06814e+01,1.69709e-01,-1.33605e+00,8.65682e-01,-7.53788e-01
8.32000e+01,-1.06186e+01,1.71287e-01,-9.62828e-01,2.68430e-01,1.65179e+00
8.33000e+01,-1.05558e+01,1.76161e-01,-6.02644e-01,3.74948e-01,2.02547e+00
8.34000e+01,-1.04929e+01,1.83837e-01,-2.53434e-01,2.24763e-01,1.23712e+00
8.35000e+01,-1.04301e+01,1.94289e-01,7.36112e-02,2.35151e-01,1.31401e+00
8.36000e+01,-1.03673e+01,2.04152e-01,3.71354e-01,2.48180e-01,1.29733e+00
8.37000e+01,-1.03044e+01,2.09592e-01,6.55937e-01,2.77255e-01,1.22055e+00
8.38000e+01,-1.02416e+01,2.12042e-01,9.43533e-01,4.36062e-01,9.62996e-01
8.39000e+01,-1.01788e+01,2.12711e-01,1.23166e+00,2.29617e-01,2.86380e+00
8.40000e+01,-1.01159e+01,2.10560e-01,1.52357e+00,1.78534e-01,1.93763e+00
8.41000e+01,-1.00531e+01,2.07355e-01,1.83137e+00,3.27224e-01,1.92121e+00
8.42000e+01,-9.99026e+00,2.07066e-01,2.14964e+00,1.97008e-01,1.65343e+00
8.43000e+01,-9.92743e+00,2.10210e-01,2.45014e+00,2.00311e-01,1.61136e+00
8.44000e+01,-9.86460e+00,2.08892e-01,2.72050e+00,2.91896e-01,1.68310e+00
8.45000e+01,-9.80177e+00,1.97613e-01,3.00313e+00,2.24027e-01,1.48542e+00
8.46000e+01,-9.73894e+00,1.85229e-01,-2.93391e+00,2.55470e-01,1.15037e+00
