time, omega, abs(psi(t)), arg(psi(t)), abs(psi(omega)), arg(psi(omega))
5.30900e+02,-2.94807e+01,2.02738e-01,1.95510e+00,8.00462e-02,1.70234e+00
5.31000e+02,-2.94744e+01,2.03706e-01,2.22326e+00,8.00499e-02,1.70265e+00
5.31100e+02,-2.94681e+01,1.96576e-01,2.47002e+00,8.00533e-02,1.70296e+00
5.31200e+02,-2.94619e+01,1.78800e-01,2.73709e+00,8.00563e-02,1.70328e+00
5.31300e+02,-2.94556e+01,1.57324e-01,3.07198e+00,8.00589e-02,1.70359e+00
5.31400e+02,-2.94493e+01,1.42139e-01,-2.79832e+00,8.00612e-02,1.70391e+00
5.31500e+02,-2.94430e+01,1.38579e-01,-2.34448e+00,8.00632e-02,1.70423e+00
5.31600e+02,-2.94367e+01,1.46424e-01,-1.92692e+00,8.00649e-02,1.70455e+00
5.31700e+02,-2.94304e+01,1.54978e-01,-1.57455e+00,8.00663e-02,1.70487e+00
5.31800e+02,-2.94242e+01,1.60202e-01,-1.22744e+00,8.00673e-02,1.70519e+00
5.31900e+02,-2.94179e+01,1.68936e-01,-8.81916e-01,8.00681e-02,1.70552e+00
5.32000e+02,-2.94116e+01,1.78793e-01,-5.75859e-01,8.00685e-02,1.70584e+00
5.32100e+02,-2.94053e+01,1.83145e-01,-2.89437e-01,8.00691e-02,1.70616e+00
5.32200e+02,-2.93990e+01,1.83573e-01,7.31075e-03,8.00681e-02,1.70650e+00
5.32300e+02,-2.93927e+01,1.83485e-01,3.12152e-01,8.00676e-02,1.70682e+00
5.32400e+02,-2.93865e+01,1.82657e-01,6.13130e-01,8.00667e-02,1.70715e+00
5.32500e+02,-2.93802e+01,1.79058e-01,9.14890e-01,8.00654e-02,1.70749e+00
5.32600e+02,-2.93739e+01,1.73116e-01,1.22599e+00,8.00638e-02,1.70782e+00
5.32700e+02,-2.93676e+01,1.64585e-01,1.55536e+00,8.00617e-02,1.70815e+00
5.32800e+02,-2.93613e+01,1.55613e-01,1.92431e+00,8.00592e-02,1.70849e+00
5.32900e+02,-2.93550e+01,1.51363e-01,2.34084e+00,8.00562e-02,1.70882e+00
5.33000e+02,-2.93488e+01,1.58452e-01,2.77968e+00,8.00528e-02,1.70916e+00
5.33100e+02,-2.93425e+01,1.79694e-01,-3.12047e+00,8.00487e-02,1.70950e+00
5.33200e+02,-2.93362e+01,2.02867e-01,-2.83963e+00,8.00441e-02,1.70984e+00
5.33300e+02,-2.93299e+01,2.12017e-01,-2.60188e+00,8.00388e-02,1.71019e+00
5.33400e+02,-2.93236e+01,2.08513e-01,-2.33139e+00,8.00329e-02,1.71053e+00
5.33500e+02,-2.93173e+01,2.04921e-01,-2.00533e+00,8.00260e-02,1.71088e+00
5.33600e+02,-2.93111e+01,2.11519e-01,-1.66059e+00,8.00183e-02,1.71123e+00
5.33700e+02,-2.93048e+01,2.25074e-01,-1.35749e+00,8.00096e-02,1.71159e+00
5.33800e+02,-2.92985e+01,2.34964e-01,-1.09164e+00,8.00006e-02,1.71194e+00
5.33900e+02,-2.92922e+01,2.38573e-01,-8.36628e-01,7.99862e-02,1.71231e+00
5.34000e+02,-2.92859e+01,2.37081e-01,-5.78853e-01,7.99736e-02,1.71268e+00
5.34100e+02,-2.92796e+01,2.32998e-01,-3.17143e-01,7.99584e-02,1.71305e+00
5.34200e+02,-2.92734e+01,2.25420e-01,-6.23855e-02,7.99406e-02,1.71344e+00
5.34300e+02,-2.92671e+01,2.09949e-01,1.98623e-01,7.99196e-02,1.71383e+00
5.34400e+02,-2.92608e+01,1.90280e-01,5.02406e-01,7.98950e-02,1.71424e+00
5.34500e+02,-2.92545e+01,1.74832e-01,8.53948e-01,7.98655e-02,1.71466e+00
5.34600e+02,-2.92482e+01,1.65686e-01,1.21781e+00,7.98299e-02,1.71511e+00
5.34700e+02,-2.92419e+01,1.57058e-01,1.58315e+00,7.97860e-02,1.71558e+00
5.34800e+02,-2.92357e+01,1.49948e-01,1.99236e+00,7.97310e-02,1.71610e+00
5.34900e+02,-2.92294e+01,1.54864e-01,2.42645e+00,7.96601e-02,1.71668e+00
5.35000e+02,-2.92231e+01,1.71139e-01,2.78956e+00,7.95659e-02,1.71736e+00
5.35100e+02,-2.92168e+01,1.83915e-01,3.06646e+00,7.94348e-02,1.71821e+00
5.35200e+02,-2.92105e+01,1.84581e-01,-2.95892e+00,7.92404e-02,1.71938e+00
5.35300e+02,-2.92042e+01,1.77534e-01,-2.67212e+00,7.89225e-02,1.72128e+00
5.35400e+02,-2.91980e+01,1.69588e-01,-2.35229e+00,7.82959e-02,1.72572e+00
5.35500e+02,-2.91917e+01,1.62056e-01,-2.01144e+00,7.49921e-02,1.78923e+00
5.35600e+02,-2.91854e+01,1.56466e-01,-1.64114e+00,7.12078e-02,1.72078e+00
5.35700e+02,-2.91791e+01,1.55348e-01,-1.25821e+00,8.80047e-02,1.70473e+00
5.35800e+02,-2.91728e+01,1.58395e-01,-8.65178e-01,8.31084e-02,1.71140e+00
5.35900e+02,-2.91665e+01,1.70681e-01,-4.86523e-01,8.20330e-02,1.71359e+00
5.36000e+02,-2.91603e+01,1.87824e-01,-1.76577e-01,8.15613e-02,1.71484e+00
5.36100e+02,-2.91540e+01,1.99147e-01,8.11520e-02,8.12977e-02,1.71571e+00
5.36200e+02,-2.91477e+01,2.00865e-01,3.20719e-01,8.11308e-02,1.71638e+00
5.36300e+02,-2.91414e+01,1.90841e-01,5.71635e-01,8.10167e-02,1.71694e+00
5.36400e+02,-2.91351e+01,1.74434e-01,8.84271e-01,8.09352e-02,1.71743e+00
5.36500e+02,-2.91288e+01,1.63629e-01,1.26534e+00,8.08746e-02,1.71786e+00
5.36600e+02,-2.91226e+01,1.63322e-01,1.67098e+00,8.08291e-02,1.71825e+00
5.36700e+02,-2.91163e+01,1.73571e-01,2.04903e+00,8.07946e-02,1.71861e+00
5.36800e+02,-2.91100e+01,1.87037e-01,2.35462e+00,8.07687e-02,1.71894e+00
5.36900e+02,-2.91037e+01,1.90636e-01,2.61627e+00,8.07497e-02,1.71924e+00
5.37000e+02,-2.90974e+01,1.83907e-01,2.90605e+00,8.07364e-02,1.71952e+00
5.37100e+02,-2.90911e+01,1.78308e-01,-3.03815e+00,8.07284e-02,1.71978e+00
5.37200e+02,-2.90849e+01,1.79068e-01,-2.68939e+00,8.07250e-02,1.72001e+00
5.37300e+02,-2.90786e+01,1.83307e-01,-2.36047e+00,8.07263e-02,1.72022e+00
5.37400e+02,-2.90723e+01,1.87508e-01,-2.05669e+00,8.07322e-02,1.72039e+00
5.37500e+02,-2.90660e+01,1.87072e-01,-1.77849e+00,8.07430e-02,1.72053e+00
5.37600e+02,-2.90597e+01,1.77377e-01,-1.48993e+00,8.07594e-02,1.72063e+00
5.37700e+02,-2.90534e+01,1.64552e-01,-1.14341e+00,8.07822e-02,1.72068e+00
5.37800e+02,-2.90472e+01,1.58254e-01,-7.40507e-01,8.08129e-02,1.72066e+00
5.37900e+02,-2.90409e+01,1.62739e-01,-3.31432e-01,8.08535e-02,1.72055e+00
5.38000e+02,-2.90346e+01,1.74690e-01,3.53251e-02,8.09069e-02,1.72033e+00
5.38100e+02,-2.90283e+01,1.87662e-01,3.51677e-01,8.09785e-02,1.71995e+00
5.38200e+02,-2.90220e+01,1.95999e-01,6.33220e-01,8.10764e-02,1.71933e+00
5.38300e+02,-2.90157e+01,1.95517e-01,9.12322e-01,8.12152e-02,1.71834e+00
5.38400e+02,-2.90095e+01,1.90533e-01,1.23067e+00,8.14232e-02,1.71673e+00
5.38500e+02,-2.90032e+01,1.90469e-01,1.58281e+00,8.17636e-02,1.71393e+00
5.38600e+02,-2.89969e+01,1.98035e-01,1.92771e+00,8.24116e-02,1.70839e+00
5.38700e+02,-2.89906e+01,2.08894e-01,2.23331e+00,8.40966e-02,1.69384e+00
5.38800e+02,-2.89843e+01,2.14010e-01,2.50756e+00,9.86238e-02,1.63085e+00
5.38900e+02,-2.89781e+01,2.11315e-01,2.79635e+00,7.37352e-02,1.79580e+00
5.39000e+02,-2.89718e+01,2.10267e-01,3.11829e+00,7.74750e-02,1.75619e+00
5.39100e+02,-2.89655e+01,2.14871e-01,-2.84901e+00,7.84830e-02,1.74648e+00
5.39200e+02,-2.89592e+01,2.20556e-01,-2.55216e+00,7.89492e-02,1.74224e+00
5.39300e+02,-2.89529e+01,2.25558e-01,-2.27673e+00,7.92166e-02,1.73996e+00
5.39400e+02,-2.89466e+01,2.25041e-01,-2.02093e+00,7.93891e-02,1.73860e+00
5.39500e+02,-2.89404e+01,2.17342e-01,-1.76045e+00,7.95090e-02,1.73775e+00
5.39600e+02,-2.89341e+01,2.05857e-01,-1.48042e+00,7.95967e-02,1.73721e+00
5.39700e+02,-2.89278e+01,1.93851e-01,-1.17945e+00,7.96632e-02,1.73687e+00
5.39800e+02,-2.89215e+01,1.82857e-01,-8.65616e-01,7.97152e-02,1.73667e+00
5.39900e+02,-2.89152e+01,1.71254e-01,-5.42757e-01,7.97565e-02,1.73657e+00
5.40000e+02,-2.89089e+01,1.59462e-01,-1.90752e-01,7.97900e-02,1.73654e+00
5.40100e+02,-2.89027e+01,1.52722e-01,1.91372e-01,7.98182e-02,1.73655e+00
5.40200e+02,-2.88964e+01,1.52201e-01,5.61359e-01,7.98405e-02,1.73664e+00
5.40300e+02,-2.88901e+01,1.51016e-01,8.97198e-01,7.98594e-02,1.73674e+00
5.40400e+02,-2.88838e+01,1.45507e-01,1.24003e+00,7.98752e-02,1.73687e+00
5.40500e+02,-2.88775e+01,1.40204e-01,1.60733e+00,7.98885e-02,1.73702e+00
5.40600e+02,-2.88712e+01,1.35642e-01,1.99774e+00,7.98995e-02,1.73719e+00
5.40700e+02,-2.88650e+01,1.35787e-01,2.41930e+00,7.99086e-02,1.73737e+00
5.40800e+02,-2.88587e+01,1.43667e-01,2.83017e+00,7.99159e-02,1.73756e+00
5.40900e+02,-2.88524e+01,1.56238e-01,-3.08266e+00,7.99221e-02,1.73776e+00
5.41000e+02,-2.88461e+01,1.70862e-01,-2.75424e+00,7.99264e-02,1.73796e+00
5.41100e+02,-2.88398e+01,1.83220e-01,-2.47242e+00,7.99294e-02,1.73817e+00
5.41200e+02,-2.88335e+01,1.85308e-01,-2.20581e+00,7.99312e-02,1.73837e+00
5.41300e+02,-2.88273e+01,1.80483e-01,-1.89185e+00,7.99316e-02,1.73858e+00
5.41400e+02,-2.88210e+01,1.81315e-01,-1.53046e+00,7.99306e-02,1.73878e+00
5.41500e+02,-2.88147e+01,1.91550e-01,-1.18253e+00,7.99281e-02,1.73898e+00
5.41600e+02,-2.88084e+01,2.04323e-01,-8.75769e-01,7.99238e-02,1.73917e+00
5.41700e+02,-2.88021e+01,2.14786e-01,-5.95151e-01,7.99174e-02,1.73934e+00
5.41800e+02,-2.87958e+01,2.22130e-01,-3.31494e-01,7.99085e-02,1.73950e+00
5.41900e+02,-2.87896e+01,2.23669e-01,-8.34963e-02,7.98963e-02,1.73962e+00
5.42000e+02,-2.87833e+01,2.16557e-01,1.69261e-01,7.98798e-02,1.73971e+00
5.42100e+02,-2.87770e+01,2.04192e-01,4.54344e-01,7.98572e-02,1.73973e+00
5.42200e+02,-2.87707e+01,1.94247e-01,7.76427e-01,7.98254e-02,1.73967e+00
5.42300e+02,-2.87644e+01,1.89489e-01,1.09792e+00,7.97789e-02,1.73945e+00
5.42400e+02,-2.87581e+01,1.81750e-01,1.40252e+00,7.97061e-02,1.73897e+00
5.42500e+02,-2.87519e+01,1.68792e-01,1.74124e+00,7.95782e-02,1.73793e+00
5.42600e+02,-2.87456e+01,1.61413e-01,2.13981e+00,7.92992e-02,1.73537e+00
5.42700e+02,-2.87393e+01,1.65250e-01,2.53126e+00,7.82146e-02,1.72464e+00
5.42800e+02,-2.87330e+01,1.71316e-01,2.87593e+00,8.38739e-02,1.77721e+00
5.42900e+02,-2.87267e+01,1.74185e-01,-3.07936e+00,8.08857e-02,1.75023e+00
5.43000e+02,-2.87204e+01,1.75083e-01,-2.74177e+00,8.02805e-02,1.74268e+00
5.43100e+02,-2.87142e+01,1.78541e-01,-2.39253e+00,8.21117e-02,1.91007e+00
5.43200e+02,-2.87079e+01,1.85871e-01,-2.05725e+00,8.05774e-02,1.75406e+00
5.43300e+02,-2.87016e+01,1.93580e-01,-1.74908e+00,8.04470e-02,1.75131e+00
5.43400e+02,-2.86953e+01,1.97313e-01,-1.45877e+00,8.03830e-02,1.75040e+00
5.43500e+02,-2.86890e+01,1.96486e-01,-1.16057e+00,8.03445e-02,1.75004e+00
5.43600e+02,-2.86827e+01,1.94828e-01,-8.47484e-01,8.03194e-02,1.74993e+00
5.43700e+02,-2.86765e+01,1.93562e-01,-5.23976e-01,8.03029e-02,1.74997e+00
5.43800e+02,-2.86702e+01,1.94407e-01,-1.92134e-01,8.02924e-02,1.75011e+00
5.43900e+02,-2.86639e+01,1.98068e-01,1.34445e-01,8.02867e-02,1.75031e+00
5.44000e+02,-2.86576e+01,2.02944e-01,4.47546e-01,8.02853e-02,1.75058e+00
5.44100e+02,-2.86513e+01,2.07318e-01,7.45727e-01,8.02880e-02,1.75089e+00
5.44200e+02,-2.86450e+01,2.08857e-01,1.03248e+00,8.02952e-02,1.75126e+00
5.44300e+02,-2.86388e+01,2.06438e-01,1.32404e+00,8.03079e-02,1.75168e+00
5.44400e+02,-2.86325e+01,2.04631e-01,1.63441e+00,8.03266e-02,1.75219e+00
5.44500e+02,-2.86262e+01,2.07441e-01,1.92991e+00,8.03554e-02,1.75278e+00
5.44600e+02,-2.86199e+01,2.05309e-01,2.18517e+00,8.03986e-02,1.75352e+00
5.44700e+02,-2.86136e+01,1.90906e-01,2.45034e+00,8.04662e-02,1.75450e+00
5.44800e+02,-2.86073e+01,1.73362e-01,2.78041e+00,8.05801e-02,1.75596e+00
5.44900e+02,-2.86011e+01,1.63603e-01,-3.12294e+00,8.08025e-02,1.75861e+00
5.45000e+02,-2.85948e+01,1.61850e-01,-2.74183e+00,8.14126e-02,1.76630e+00
5.45100e+02,-2.85885e+01,1.65487e-01,-2.38303e+00,8.05553e-02,1.71181e+00
5.45200e+02,-2.85822e+01,1.70111e-01,-2.07060e+00,7.64373e-02,1.73179e+00
5.45300e+02,-2.85759e+01,1.67859e-01,-1.78740e+00,7.88089e-02,1.74477e+00
5.45400e+02,-2.85696e+01,1.57575e-01,-1.48568e+00,7.92501e-02,1.74803e+00
5.45500e+02,-2.85634e+01,1.45799e-01,-1.12600e+00,7.94250e-02,1.74974e+00
5.45600e+02,-2.85571e+01,1.41101e-01,-7.27654e-01,7.95061e-02,1.75091e+00
5.45700e+02,-2.85508e+01,1.41030e-01,-3.53776e-01,7.95378e-02,1.75184e+00
5.45800e+02,-2.85445e+01,1.37665e-01,1.91545e-02,7.95332e-02,1.75264e+00
5.45900e+02,-2.85382e+01,1.37105e-01,4.39163e-01,7.94899e-02,1.75334e+00
5.46000e+02,-2.85319e+01,1.45041e-01,8.52215e-01,7.93881e-02,1.75359e+00
5.46100e+02,-2.85257e+01,1.56888e-01,1.23523e+00,7.93845e-02,1.79787e+00
5.46200e+02,-2.85194e+01,1.74584e-01,1.59274e+00,7.86030e-02,1.76333e+00
5.46300e+02,-2.85131e+01,1.96380e-01,1.88470e+00,7.43281e-02,1.79072e+00
5.46400e+02,-2.85068e+01,2.09297e-01,2.12364e+00,8.28633e-02,1.73865e+00
5.46500e+02,-2.85005e+01,2.09220e-01,2.37678e+00,8.12146e-02,1.74817e+00
5.46600e+02,-2.84942e+01,2.05877e-01,2.67665e+00,8.08277e-02,1.75083e+00
5.46700e+02,-2.84880e+01,2.08887e-01,3.00093e+00,8.06845e-02,1.75223e+00
5.46800e+02,-2.84817e+01,2.18010e-01,-2.98586e+00,8.06561e-02,1.75319e+00
5.46900e+02,-2.84754e+01,2.22265e-01,-2.72755e+00,8.07652e-02,1.75403e+00
5.47000e+02,-2.84691e+01,2.17293e-01,-2.46349e+00,8.16121e-02,1.75543e+00
5.47100e+02,-2.84628e+01,2.09958e-01,-2.17149e+00,7.89783e-02,1.75335e+00
5.47200e+02,-2.84565e+01,2.04352e-01,-1.87055e+00,7.97968e-02,1.75461e+00
5.47300e+02,-2.84503e+01,1.97047e-01,-1.57189e+00,7.99491e-02,1.75515e+00
5.47400e+02,-2.84440e+01,1.86657e-01,-1.25685e+00,8.00076e-02,1.75556e+00
5.47500e+02,-2.84377e+01,1.76739e-01,-9.09281e-01,8.00361e-02,1.75591e+00
5.47600e+02,-2.84314e+01,1.71090e-01,-5.40165e-01,8.00516e-02,1.75622e+00
5.47700e+02,-2.84251e+01,1.68541e-01,-1.60705e-01,8.00604e-02,1.75651e+00
5.47800e+02,-2.84188e+01,1.71611e-01,2.36613e-01,8.00652e-02,1.75676e+00
5.47900e+02,-2.84126e+01,1.85021e-01,6.13936e-01,8.00674e-02,1.75700e+00
5.48000e+02,-2.84063e+01,2.03441e-01,9.29660e-01,8.00673e-02,1.75721e+00
5.48100e+02,-2.84000e+01,2.19237e-01,1.19629e+00,8.01772e-02,1.74552e+00
5.48200e+02,-2.83937e+01,2.27652e-01,1.42859e+00,8.00609e-02,1.75751e+00
5.48300e+02,-2.83874e+01,2.23572e-01,1.65151e+00,8.00531e-02,1.75763e+00
5.48400e+02,-2.83811e+01,2.09204e-01,1.90424e+00,8.00407e-02,1.75770e+00
5.48500e+02,-2.83749e+01,1.93592e-01,2.20257e+00,8.00211e-02,1.75770e+00
5.48600e+02,-2.83686e+01,1.81192e-01,2.52123e+00,7.99889e-02,1.75762e+00
5.48700e+02,-2.83623e+01,1.67638e-01,2.85085e+00,7.99330e-02,1.75740e+00
5.48800e+02,-2.83560e+01,1.53295e-01,-3.05745e+00,7.98241e-02,1.75689e+00
5.48900e+02,-2.83497e+01,1.45833e-01,-2.61783e+00,7.95579e-02,1.75562e+00
5.49000e+02,-2.83434e+01,1.52861e-01,-2.17250e+00,7.83000e-02,1.74965e+00
5.49100e+02,-2.83372e+01,1.68774e-01,-1.80131e+00,8.30394e-02,1.77058e+00
5.49200e+02,-2.83309e+01,1.83703e-01,-1.49033e+00,8.11746e-02,1.76233e+00
5.49300e+02,-2.83246e+01,1.95174e-01,-1.21377e+00,8.08752e-02,1.76066e+00
5.49400e+02,-2.83183e+01,1.99035e-01,-9.63898e-01,8.07766e-02,1.75975e+00
5.49500e+02,-2.83120e+01,1.91752e-01,-7.00577e-01,8.07487e-02,1.75901e+00
5.49600e+02,-2.83057e+01,1.81802e-01,-3.85016e-01,8.07594e-02,1.75824e+00
5.49700e+02,-2.82995e+01,1.76383e-01,-4.57774e-02,8.07993e-02,1.75734e+00
5.49800e+02,-2.82932e+01,1.72973e-01,3.02926e-01,8.08679e-02,1.75621e+00
5.49900e+02,-2.82869e+01,1.74499e-01,6.60159e-01,8.09706e-02,1.75474e+00
5.50000e+02,-2.82806e+01,1.80214e-01,9.87302e-01,8.11202e-02,1.75273e+00
5.50100e+02,-2.82743e+01,1.82410e-01,1.28404e+00,8.13415e-02,1.74987e+00
5.50200e+02,-2.82681e+01,1.79049e-01,1.58545e+00,8.16858e-02,1.74555e+00
5.50300e+02,-2.82618e+01,1.74071e-01,1.91463e+00,8.22717e-02,1.73844e+00
5.50400e+02,-2.82555e+01,1.73218e-01,2.26128e+00,8.34425e-02,1.72494e+00
5.50500e+02,-2.82492e+01,1.76268e-01,2.59066e+00,8.67291e-02,1.69059e+00
5.50600e+02,-2.82429e+01,1.77539e-01,2.88918e+00,1.25531e-01,1.45421e+00
5.50700e+02,-2.82366e+01,1.71611e-01,-3.09535e+00,6.85935e-02,1.93205e+00
5.50800e+02,-2.82304e+01,1.63988e-01,-2.75325e+00,7.32258e-02,1.83933e+00
5.50900e+02,-2.82241e+01,1.61297e-01,-2.39546e+00,7.02448e-02,1.82362e+00
5.51000e+02,-2.82178e+01,1.59833e-01,-2.04444e+00,8.28084e-02,1.79433e+00
5.51100e+02,-2.82115e+01,1.58665e-01,-1.68305e+00,7.99806e-02,1.79294e+00
5.51200e+02,-2.82052e+01,1.61293e-01,-1.31468e+00,7.95620e-02,1.79026e+00
5.51300e+02,-2.81989e+01,1.67130e-01,-9.65838e-01,7.94574e-02,1.78819e+00
5.51400e+02,-2.81927e+01,1.72285e-01,-6.39210e-01,7.94364e-02,1.78666e+00
5.51500e+02,-2.81864e+01,1.74831e-01,-3.14557e-01,7.94430e-02,1.78551e+00
5.51600e+02,-2.81801e+01,1.77474e-01,1.75226e-02,7.94594e-02,1.78464e+00
5.51700e+02,-2.81738e+01,1.80616e-01,3.48310e-01,7.94815e-02,1.78396e+00
5.51800e+02,-2.81675e+01,1.83975e-01,6.79339e-01,7.94944e-02,1.78351e+00
5.51900e+02,-2.81612e+01,1.87479e-01,1.01232e+00,7.95135e-02,1.78312e+00
5.52000e+02,-2.81550e+01,1.92753e-01,1.35499e+00,7.95290e-02,1.78281e+00
5.52100e+02,-2.81487e+01,2.04330e-01,1.69169e+00,7.95450e-02,1.78260e+00
5.52200e+02,-2.81424e+01,2.19534e-01,1.98373e+00,7.95591e-02,1.78244e+00
5.52300e+02,-2.81361e+01,2.27952e-01,2.24115e+00,7.95719e-02,1.78233e+00
5.52400e+02,-2.81298e+01,2.28052e-01,2.50502e+00,7.95837e-02,1.78226e+00
5.52500e+02,-2.81235e+01,2.24953e-01,2.79086e+00,7.95948e-02,1.78222e+00
5.52600e+02,-2.81173e+01,2.24126e-01,3.09387e+00,7.96051e-02,1.78220e+00
5.52700e+02,-2.81110e+01,2.26725e-01,-2.89739e+00,7.96151e-02,1.78221e+00
5.52800e+02,-2.81047e+01,2.26999e-01,-2.62626e+00,7.96247e-02,1.78222e+00
5.52900e+02,-2.80984e+01,2.21684e-01,-2.35945e+00,7.96343e-02,1.78225e+00
5.53000e+02,-2.80921e+01,2.12032e-01,-2.08304e+00,7.96440e-02,1.78228e+00
5.53100e+02,-2.80858e+01,1.98875e-01,-1.78737e+00,7.96543e-02,1.78232e+00
5.53200e+02,-2.80796e+01,1.86153e-01,-1.45375e+00,7.96647e-02,1.78236e+00
5.53300e+02,-2.80733e+01,1.80614e-01,-1.09589e+00,7.96763e-02,1.78239e+00
5.53400e+02,-2.80670e+01,1.81554e-01,-7.63630e-01,7.96888e-02,1.78242e+00
5.53500e+02,-2.80607e+01,1.79553e-01,-4.75048e-01,7.97032e-02,1.78243e+00
5.53600e+02,-2.80544e+01,1.68579e-01,-1.88442e-01,7.97197e-02,1.78242e+00
5.53700e+02,-2.80481e+01,1.52477e-01,1.37672e-01,7.97392e-02,1.78239e+00
5.53800e+02,-2.80419e+01,1.36038e-01,5.31745e-01,7.97623e-02,1.78233e+00
5.53900e+02,-2.80356e+01,1.28514e-01,1.01584e+00,7.97905e-02,1.78222e+00
5.54000e+02,-2.80293e+01,1.39113e-01,1.49814e+00,7.98254e-02,1.78206e+00
5.54100e+02,-2.80230e+01,1.60122e-01,1.86921e+00,7.98693e-02,1.78181e+00
5.54200e+02,-2.80167e+01,1.77291e-01,2.15019e+00,7.99261e-02,1.78147e+00
5.54300e+02,-2.80104e+01,1.83188e-01,2.40768e+00,8.00012e-02,1.78097e+00
5.54400e+02,-2.80042e+01,1.81512e-01,2.69153e+00,8.01038e-02,1.78024e+00
5.54500e+02,-2.79979e+01,1.79653e-01,2.99745e+00,8.02503e-02,1.77918e+00
5.54600e+02,-2.79916e+01,1.76756e-01,-2.97814e+00,8.04721e-02,1.77753e+00
5.54700e+02,-2.79853e+01,1.71284e-01,-2.65318e+00,8.08393e-02,1.77480e+00
5.54800e+02,-2.79790e+01,1.67703e-01,-2.29867e+00,8.15455e-02,1.76959e+00
5.54900e+02,-2.79727e+01,1.68004e-01,-1.93904e+00,8.33931e-02,1.75647e+00
5.55000e+02,-2.79665e+01,1.70748e-01,-1.57443e+00,9.88837e-02,1.66846e+00
5.55100e+02,-2.79602e+01,1.79933e-01,-1.21497e+00,7.17193e-02,1.85258e+00
5.55200e+02,-2.79539e+01,1.93067e-01,-9.03556e-01,7.59524e-02,1.81331e+00
5.55300e+02,-2.79476e+01,2.00370e-01,-6.26151e-01,7.70659e-02,1.80365e+00
5.55400e+02,-2.79413e+01,2.02489e-01,-3.39135e-01,7.75650e-02,1.79918e+00
5.55500e+02,-2.79350e+01,2.04816e-01,-4.74979e-02,7.78383e-02,1.79653e+00
5.55600e+02,-2.79288e+01,2.05827e-01,2.35607e-01,7.80025e-02,1.79463e+00
5.55700e+02,-2.79225e+01,2.04892e-01,5.14756e-01,7.81052e-02,1.79305e+00
5.55800e+02,-2.79162e+01,2.00828e-01,7.80810e-01,7.81696e-02,1.79152e+00
5.55900e+02,-2.79099e+01,1.88746e-01,1.04759e+00,7.82124e-02,1.78982e+00
5.56000e+02,-2.79036e+01,1.70729e-01,1.35386e+00,7.82186e-02,1.78771e+00
5.56100e+02,-2.78973e+01,1.53150e-01,1.72640e+00,7.82261e-02,1.78465e+00
5.56200e+02,-2.78911e+01,1.45017e-01,2.16948e+00,7.82268e-02,1.77960e+00
5.56300e+02,-2.78848e+01,1.51114e-01,2.59892e+00,7.82383e-02,1.76940e+00
5.56400e+02,-2.78785e+01,1.61062e-01,2.96175e+00,7.83767e-02,1.73794e+00
5.56500e+02,-2.78722e+01,1.68103e-01,-2.98939e+00,1.68956e-01,2.91803e+00
5.56600e+02,-2.78659e+01,1.72928e-01,-2.66019e+00,7.79834e-02,1.85990e+00
5.56700e+02,-2.78596e+01,1.77549e-01,-2.33263e+00,7.78601e-02,1.83127e+00
5.56800e+02,-2.78534e+01,1.81045e-01,-2.01091e+00,7.77626e-02,1.82182e+00
5.56900e+02,-2.78471e+01,1.82708e-01,-1.67853e+00,7.76491e-02,1.81731e+00
5.57000e+02,-2.78408e+01,1.87561e-01,-1.33019e+00,7.75135e-02,1.81483e+00
5.57100e+02,-2.78345e+01,1.97195e-01,-9.97895e-01,7.73511e-02,1.81341e+00
5.57200e+02,-2.78282e+01,2.06482e-01,-6.87730e-01,7.71557e-02,1.81264e+00
5.57300e+02,-2.78219e+01,2.14990e-01,-3.81597e-01,7.69186e-02,1.81232e+00
5.57400e+02,-2.78157e+01,2.25006e-01,-8.34685e-02,7.66272e-02,1.81235e+00
5.57500e+02,-2.78094e+01,2.35419e-01,1.95825e-01,7.62627e-02,1.81272e+00
5.57600e+02,-2.78031e+01,2.43686e-01,4.57231e-01,7.57962e-02,1.81344e+00
5.57700e+02,-2.77968e+01,2.47956e-01,7.00983e-01,7.51807e-02,1.81459e+00
5.57800e+02,-2.77905e+01,2.44783e-01,9.34076e-01,7.43336e-02,1.81635e+00
5.57900e+02,-2.77842e+01,2.33203e-01,1.17198e+00,7.30988e-02,1.81911e+00
5.58000e+02,-2.77780e+01,2.14670e-01,1.43410e+00,7.11362e-02,1.82377e+00
5.58100e+02,-2.77717e+01,1.94696e-01,1.74335e+00,6.75426e-02,1.83306e+00
5.58200e+02,-2.77654e+01,1.81666e-01,2.09318e+00,5.88694e-02,1.86022e+00
5.58300e+02,-2.77591e+01,1.75133e-01,2.43362e+00,1.33815e-02,2.79613e+00
5.58400e+02,-2.77528e+01,1.67124e-01,2.76197e+00,1.30337e-01,1.74558e+00
5.58500e+02,-2.77465e+01,1.58803e-01,3.10353e+00,9.85593e-02,1.77603e+00
5.58600e+02,-2.77403e+01,1.50544e-01,-2.83701e+00,9.13352e-02,1.78603e+00
5.58700e+02,-2.77340e+01,1.39607e-01,-2.47148e+00,8.81399e-02,1.79108e+00
5.58800e+02,-2.77277e+01,1.31758e-01,-2.05003e+00,8.63391e-02,1.79416e+00
5.58900e+02,-2.77214e+01,1.31652e-01,-1.61065e+00,8.51838e-02,1.79628e+00
